seed, winning bundle id, winning bundle utility
63193,62,1033
63193,159,1530
63193,159,1530
63193,207,1915
63193,259,2022
63193,288,2228
63193,288,2228
63193,288,2228
63193,288,2228
63193,288,2228
63193,288,2228
63193,480,2529
63193,480,2529
63193,480,2529
63193,480,2529
63193,480,2529
63193,628,2578
63193,628,2578
63193,628,2578
63193,729,2578
63193,729,2578
63193,729,2578
63193,729,2578
63193,729,2578
63193,729,2578
63193,729,2578
63193,729,2578
63193,729,2578
63193,1053,2578
63193,1067,2578
63193,1067,2578
63193,1067,2578
63193,1067,2578
63193,1067,2578
63193,1067,2578
63193,1067,2578
