seed, winning bundle id, winning bundle utility
989222,2,1123
989222,159,1439
989222,173,1739
989222,201,1848
989222,201,1848
989222,201,1848
989222,299,2004
989222,299,2004
989222,376,2004
989222,424,2386
989222,424,2386
989222,469,2586
989222,469,2586
989222,469,2586
989222,469,2586
989222,469,2586
989222,469,2586
989222,664,2586
989222,664,2586
989222,664,2586
989222,664,2586
989222,664,2586
989222,664,2586
989222,868,2586
989222,868,2586
989222,868,2586
989222,868,2586
989222,868,2586
989222,868,2586
989222,868,2586
989222,868,2586
989222,868,2586
989222,868,2586
989222,1195,2584
989222,1195,2584
989222,1195,2584
989222,1307,2584
989222,1307,2584
989222,1307,2584
989222,1307,2584
989222,1307,2584
989222,1307,2584
989222,1307,2584
989222,1307,2584
989222,1563,2578
