seed, winning bundle id, winning bundle utility
436025,86,1398
436025,151,1593
436025,183,1784
436025,183,1784
436025,252,1930
436025,284,2272
436025,284,2272
436025,284,2272
436025,382,2606
436025,382,2606
436025,382,2606
436025,382,2606
436025,382,2606
436025,382,2606
436025,382,2606
436025,610,2642
436025,610,2642
436025,610,2642
436025,610,2642
436025,610,2642
436025,610,2642
436025,817,2713
436025,828,2713
436025,828,2713
436025,828,2713
436025,828,2713
436025,828,2713
436025,828,2713
436025,828,2713
436025,828,2713
436025,828,2713
436025,828,2713
436025,1165,2713
436025,1165,2713
436025,1165,2713
436025,1165,2713
436025,1165,2713
436025,1165,2713
436025,1381,2713
436025,1381,2713
436025,1381,2713
