seed, winning bundle id, winning bundle utility
441187,30,1426
441187,158,1428
441187,171,1456
441187,228,1629
441187,228,1629
441187,283,2022
441187,315,2278
441187,315,2278
441187,315,2278
441187,315,2278
441187,315,2278
441187,315,2278
441187,315,2278
441187,315,2278
441187,592,2491
441187,592,2491
441187,592,2491
441187,666,2497
441187,696,2502
441187,696,2502
441187,778,2527
441187,778,2527
441187,778,2527
441187,778,2527
441187,917,2586
441187,917,2586
441187,985,2642
441187,985,2642
441187,985,2642
441187,985,2642
441187,985,2642
441187,1128,2713
441187,1128,2713
441187,1191,2713
441187,1235,2713
441187,1235,2713
441187,1235,2713
441187,1342,2713
441187,1342,2713
441187,1342,2713
441187,1342,2713
441187,1342,2713
441187,1342,2713
441187,1520,2713
441187,1520,2713
441187,1520,2713
441187,1520,2713
441187,1520,2713
441187,1520,2713
441187,1738,2713
441187,1738,2713
441187,1738,2713
441187,1825,2713
441187,1825,2713
441187,1825,2713
441187,1825,2713
441187,1952,2713
441187,2011,2713
441187,2011,2713
