seed, winning bundle id, winning bundle utility
51188,39,1779
51188,39,1779
51188,179,1786
51188,217,1787
51188,258,2048
51188,258,2048
51188,258,2048
51188,337,2372
51188,337,2372
51188,337,2372
51188,450,2495
51188,480,2513
51188,480,2513
51188,480,2513
51188,480,2513
51188,480,2513
51188,480,2513
51188,685,2513
51188,699,2583
51188,699,2583
51188,768,2713
51188,768,2713
51188,768,2713
51188,768,2713
51188,768,2713
51188,768,2713
51188,768,2713
51188,768,2713
51188,768,2713
51188,768,2713
51188,768,2713
51188,768,2713
51188,768,2713
51188,1208,2713
51188,1229,2713
51188,1229,2713
51188,1307,2713
