seed, winning bundle id, winning bundle utility
10458,98,1386
10458,98,1386
10458,187,1632
10458,219,1747
10458,219,1747
10458,219,1747
10458,312,2093
10458,340,2275
10458,340,2275
10458,340,2275
10458,340,2275
10458,340,2275
10458,340,2275
10458,542,2374
10458,578,2497
10458,595,2519
10458,595,2519
10458,595,2519
10458,595,2519
10458,755,2555
10458,755,2555
10458,755,2555
10458,755,2555
10458,755,2555
10458,755,2555
10458,950,2583
10458,960,2583
10458,960,2583
10458,960,2583
10458,1077,2713
10458,1077,2713
10458,1077,2713
10458,1077,2713
10458,1077,2713
10458,1231,2713
10458,1275,2713
10458,1275,2713
10458,1275,2713
10458,1275,2713
10458,1275,2713
10458,1275,2713
10458,1275,2713
10458,1275,2713
10458,1541,2713
10458,1541,2713
10458,1541,2713
10458,1541,2713
