seed, winning bundle id, winning bundle utility
175144,71,2211
175144,71,2211
175144,71,2211
175144,71,2211
175144,71,2211
175144,71,2211
175144,307,2303
175144,355,2357
175144,355,2357
175144,407,2519
175144,407,2519
175144,407,2519
175144,407,2519
175144,407,2519
175144,407,2519
175144,609,2713
175144,609,2713
175144,609,2713
175144,609,2713
175144,609,2713
175144,609,2713
175144,609,2713
175144,609,2713
175144,609,2713
175144,609,2713
175144,609,2713
175144,609,2713
175144,609,2713
175144,1032,2713
175144,1032,2713
175144,1032,2713
175144,1032,2713
175144,1032,2713
175144,1203,2713
175144,1203,2713
175144,1203,2713
175144,1203,2713
175144,1203,2713
175144,1203,2713
175144,1415,2713
175144,1415,2713
175144,1481,2713
175144,1481,2713
