seed, winning bundle id, winning bundle utility
198341,63,1362
198341,63,1362
198341,168,1916
198341,168,1916
198341,168,1916
198341,275,2082
198341,301,2132
198341,301,2132
198341,373,2247
198341,373,2247
198341,443,2328
198341,443,2328
198341,443,2328
198341,443,2328
198341,583,2334
198341,583,2334
198341,583,2334
198341,664,2365
198341,664,2365
198341,664,2365
198341,785,2550
198341,808,2550
198341,808,2550
198341,808,2550
198341,808,2550
198341,808,2550
198341,808,2550
198341,1019,2642
198341,1019,2642
198341,1019,2642
198341,1019,2642
198341,1151,2713
198341,1151,2713
198341,1151,2713
198341,1151,2713
198341,1151,2713
198341,1151,2713
198341,1151,2713
198341,1373,2713
198341,1373,2713
198341,1373,2713
198341,1373,2713
198341,1373,2713
198341,1525,2713
198341,1570,2713
198341,1570,2713
198341,1641,2713
198341,1641,2713
