seed, winning bundle id, winning bundle utility
97611,52,1285
97611,154,1402
97611,197,1920
97611,222,2089
97611,222,2089
97611,222,2089
97611,222,2089
97611,363,2187
97611,363,2187
97611,411,2237
97611,411,2237
97611,411,2237
97611,411,2237
97611,411,2237
97611,411,2237
97611,611,2307
97611,611,2307
97611,611,2307
97611,711,2320
97611,711,2320
97611,768,2324
97611,768,2324
97611,768,2324
97611,874,2342
97611,901,2610
97611,901,2610
97611,901,2610
97611,901,2610
97611,1051,2614
97611,1051,2614
97611,1095,2614
97611,1095,2614
97611,1095,2614
97611,1095,2614
97611,1095,2614
97611,1268,2713
97611,1268,2713
97611,1268,2713
97611,1268,2713
97611,1268,2713
97611,1268,2713
97611,1268,2713
97611,1268,2713
97611,1268,2713
97611,1268,2713
97611,1268,2713
97611,1268,2713
97611,1675,2713
97611,1675,2713
97611,1675,2713
97611,1675,2713
97611,1675,2713
97611,1675,2713
97611,1675,2713
97611,1675,2713
