seed, winning bundle id, winning bundle utility
491056,18,1451
491056,150,1790
491056,150,1790
491056,150,1790
491056,150,1790
491056,272,2228
491056,272,2228
491056,272,2228
491056,371,2298
491056,371,2298
491056,437,2495
491056,437,2495
491056,437,2495
491056,437,2495
491056,437,2495
491056,623,2522
491056,629,2522
491056,629,2522
491056,629,2522
491056,747,2642
491056,747,2642
491056,799,2642
491056,799,2642
491056,889,2642
491056,889,2642
491056,889,2642
491056,889,2642
491056,889,2642
491056,1035,2713
491056,1035,2713
491056,1035,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
491056,1143,2713
