seed, winning bundle id, winning bundle utility
524195,72,1448
524195,72,1448
524195,72,1448
524195,216,1827
524195,250,2112
524195,250,2112
524195,250,2112
524195,344,2226
524195,344,2226
524195,344,2226
524195,344,2226
524195,344,2226
524195,344,2226
524195,549,2304
524195,549,2304
524195,627,2555
524195,627,2555
524195,627,2555
524195,627,2555
524195,627,2555
524195,627,2555
524195,627,2555
524195,627,2555
524195,627,2555
524195,627,2555
524195,931,2614
524195,931,2614
524195,931,2614
524195,1025,2614
524195,1025,2614
524195,1025,2614
524195,1025,2614
524195,1025,2614
524195,1025,2614
524195,1025,2614
524195,1025,2614
524195,1315,2713
524195,1315,2713
524195,1356,2713
524195,1356,2713
524195,1425,2713
524195,1462,2713
524195,1462,2713
524195,1462,2713
524195,1552,2713
524195,1552,2713
524195,1552,2713
524195,1552,2713
524195,1552,2713
524195,1552,2713
524195,1552,2713
524195,1552,2713
524195,1844,2713
524195,1844,2713
524195,1844,2713
